factor_name,original_frequency,category,period_used,trend_strength,seasonal_strength,trend_slope,mean_resid,std_resid,skew_resid,kurtosis_resid,lb_pvalue,normal_pvalue,passed_white_noise,passed_normality,final_length,image_path,adf_p,kpss_p,is_stationary,station_method,is_stationary_after
transfers_volume_adjusted_median,10m,transactions,144,0.004357751655796202,0.49524609281476445,-8.480609493401265e-09,8.736142609341071e-05,0.0021517457630433777,17.48738159398437,1164.284507578196,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_adjusted_median_10m.png,0.0,0.01,False,diff1,True
transfers_to_miners_count,10m,transactions,144,0.0010999925156200384,0.16366406557622268,4.706136956432791e-05,0.15214868253472674,8.595691942489232,0.2938032165675013,80.96204416230526,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_to_miners_count_10m.png,2.0627187773800662e-30,0.01,False,diff1,True
transfers_volume_lth_to_exchanges_loss_sum,10m,transactions,144,0.00045124399027385536,0.5994264721639971,-1.7738722289861246e-06,-0.0020127862188612975,6.032811725334028,-0.2644181640076121,1137.543473655083,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_lth_to_exchanges_loss_sum_10m.png,0.0,0.01,False,diff1,True
transfers_volume_sth_to_exchanges_sum,10m,transactions,144,0.0009531753912018707,0.24399820765187136,0.0003071023293288146,3.4352601986641402,416.89616924210003,0.03478845094127395,50.03596258993979,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_sth_to_exchanges_sum_10m.png,0.0,0.01,False,diff1,True
transfers_volume_from_exchanges_mean,10m,transactions,144,0.0010136640795921803,0.1595260954899439,5.128711422341628e-06,-0.01613652807623915,1.3621758722660913,-0.09442813678513715,217.251855198546,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_from_exchanges_mean_10m.png,0.0,0.01,False,diff1,True
transfers_volume_to_otc_desks_sum,10m,transactions,144,0.001791640615597303,0.45882836352313583,0.00021703549803148356,0.4685944955366756,109.45094660854569,1.5513912719837866,261.57739892151113,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_to_otc_desks_sum_10m.png,0.0,0.03666010270147946,False,diff1,True
transfers_volume_from_miners_sum,10m,transactions,144,0.000775390718232151,0.6051162740107763,-2.6192599484734717e-05,0.04086242513672237,38.46344568272781,0.8168962370559725,728.628759521698,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_from_miners_sum_10m.png,0.0,0.024788327467140193,False,diff1,True
transfers_volume_exchanges_to_whales_sum,10m,transactions,144,0.001324457146325022,0.5052139548148036,0.0003611651783867805,-0.3615398197018449,311.5901952858015,-0.6017231322280403,259.95940667265046,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_exchanges_to_whales_sum_10m.png,0.0,0.01,False,diff1,True
entity_adjusted_count,10m,transactions,144,0.0017103952958699561,0.23381189705013972,0.0030470406253243045,43.00202728468259,2536.3300976940172,0.05853912487961581,5.871162394457656,0.0,0.0,False,False,44782,./data/image_multi_freq/entity_adjusted_count_10m.png,7.790927516794657e-29,0.01,False,diff1,True
runes_count_sum,1h,transactions,24,0.01181284917270474,0.2141813573596715,0.0005165138926829059,-55.562396022348594,9787.880576211854,0.18529474819126523,9.944709424285987,2.0679905839878136e-187,1.0363367055810218e-292,False,False,7461,./data/image_multi_freq/runes_count_sum_1h.png,3.435428055777005e-07,0.01,False,diff2,True
transfers_volume_lth_to_exchanges_profit_sum,10m,transactions,144,0.00121604584197282,0.6943266813454678,4.306809932603617e-05,0.27785837363152976,88.43796042942287,-0.4849330256026929,7344.922727166443,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_lth_to_exchanges_profit_sum_10m.png,0.0,0.01,False,diff1,True
transfers_volume_adjusted_sum,10m,transactions,144,0.0013367798764531698,0.1569935206904848,0.0061990556742396695,114.89045155429035,3492.425846063425,0.7356720060373444,40.98175518110315,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_adjusted_sum_10m.png,0.0,0.01,False,diff1,True
transfers_volume_to_miners_sum,10m,transactions,144,0.001676019582015805,0.7617848443958853,5.299979176414789e-05,0.11021297121308471,22.011100310869857,5.997240613275511,507.766793805849,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_to_miners_sum_10m.png,0.0,0.01552887315836705,False,diff1,True
rate,10m,transactions,144,0.002251401234057538,0.2136866767836243,-4.090887921725449e-05,-0.004367760297335562,7.786125569284153,-0.09539026699465793,6.431426541678386,0.0,0.0,False,False,44782,./data/image_multi_freq/rate_10m.png,6.84139227708755e-29,0.01,False,diff1,True
size_mean,10m,transactions,144,2.886038473373289e-05,0.00020637568245971828,0.03364686865705792,354.6441619351721,27602.24186496514,120.17221720510396,16070.582207230016,1.0,0.0,True,False,28588,./data/image_multi_freq/size_mean_10m.png,0.0,0.07094176325335139,True,none,True
transfers_volume_entity_adjusted_median,10m,transactions,144,0.005108061242451602,0.34391782653440206,1.2285413692536081e-08,8.671101730171317e-05,0.001426790042005839,0.09654661972102446,67.57467652107233,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_entity_adjusted_median_10m.png,2.1541722047817993e-30,0.01,False,diff1,True
transfers_volume_to_exchanges_sum,10m,transactions,144,0.001393885063252604,0.17150435079443047,0.0005407354464890995,10.721474239084522,544.8204109763743,-0.17741627329000542,41.672696304223074,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_to_exchanges_sum_10m.png,0.0,0.01,False,diff1,True
transfers_volume_entity_adjusted_from_sth_sum,10m,transactions,144,0.0010752767232783263,0.11557738470419729,0.0007782030568554004,22.704027766488505,1261.130981025738,0.2551707590889196,43.975840540133504,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_entity_adjusted_from_sth_sum_10m.png,0.0,0.01,False,diff1,True
size_sum,10m,transactions,144,0.0018764231448340904,0.2379430035641299,3.2207310986877067,-7512.961044437715,2132388.895697658,-0.02930713918563948,4.1321321853432575,0.0,0.0,False,False,44782,./data/image_multi_freq/size_sum_10m.png,0.0,0.01,False,diff1,True
transfers_volume_lth_to_exchanges_sum,10m,transactions,144,0.0013153665898230948,0.6955330257813105,5.8666682529554586e-05,0.41458618426621047,89.0524862001773,0.642649234136873,7110.786785885938,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_lth_to_exchanges_sum_10m.png,0.0,0.01,False,diff1,True
transfers_volume_sum,10m,transactions,144,0.0017605336646297745,0.18041874807935035,-0.006850991534936845,331.0324281267406,9834.528286513349,0.13941701958973582,32.25304836367486,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_sum_10m.png,0.0,0.01,False,diff1,True
transfers_rate,10m,transactions,144,0.0016185834509652084,0.26501233945242164,-1.5251794030204386e-06,0.4641847203019868,11.21466950997815,0.2828237867965104,3.2016507794922733,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_rate_10m.png,0.0,0.01,False,diff1,True
transfers_volume_entity_adjusted_from_sth_loss_sum,10m,transactions,144,0.0014886014149147653,0.2785591100536593,0.0022953842459768193,9.246256524259238,630.0932287660888,0.6255709745648592,61.05188104694594,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_entity_adjusted_from_sth_loss_sum_10m.png,0.0,0.01,False,diff1,True
transfers_volume_miners_to_exchanges,10m,transactions,144,0.0002889464359071166,0.13885926384926625,2.2425700594870407e-05,0.17153886236039292,10.139783087559747,172.39405739262423,33826.96381893895,0.9999924428620477,0.0,True,False,44783,./data/image_multi_freq/transfers_volume_miners_to_exchanges_10m.png,0.0,0.1,True,none,True
transfers_volume_within_exchanges_sum,10m,transactions,144,0.001827064860141432,0.48812062842323634,-0.0005944784562819586,97.16236098353635,3233.9059882274346,2.9996760798296718,97.60588509630519,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_within_exchanges_sum_10m.png,0.0,0.01,False,diff1,True
transfers_from_miners_count,10m,transactions,144,0.007207729283697407,0.9400674864490955,0.0005294916167488919,0.35717548980834907,43.58758741373284,-0.840272602888708,812.2546666182081,0.00016269798589107167,0.0,False,False,44783,./data/image_multi_freq/transfers_from_miners_count_10m.png,0.0,0.1,True,none,True
transfers_volume_adjusted_mean,10m,transactions,144,0.0014266663122786236,0.14629862796381235,1.1682779101110221e-06,0.02362157097366943,0.8239873830705935,0.2551816133966207,65.5484518988219,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_adjusted_mean_10m.png,0.0,0.01,False,diff1,True
transfers_volume_loss_sum,1h,transactions,24,0.011699858480564927,0.23910793683941933,-0.006363465400171441,9.590515805104523,3112.1688182037283,-0.35020892965658884,20.28018477747254,3.777158820560057e-285,0.0,False,False,7462,./data/image_multi_freq/transfers_volume_loss_sum_1h.png,6.890548570985452e-20,0.02149823251922052,False,diff1,True
runes_count,1h,transactions,24,0.012474844322290301,0.21702531933843774,0.008488486179807722,-35.680635840544824,9794.41617365921,0.1918360149899216,9.945835500386773,1.3893737999127502e-186,2.0594330719942838e-293,False,False,7462,./data/image_multi_freq/runes_count_1h.png,2.9044236863845943e-06,0.01,False,diff1,True
transfers_volume_from_exchanges_sum,10m,transactions,144,0.0015754363506870696,0.19940347597976854,0.00030581481349089776,9.76687399538851,564.5682250932185,0.3345728195567525,55.1622383971299,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_from_exchanges_sum_10m.png,0.0,0.01,False,diff1,True
transfers_volume_entity_adjusted_sum,10m,transactions,144,0.0012260298086569834,0.14549624906277506,-0.00023797257349096208,30.492119536709588,1452.9053382377656,0.32957243502083083,37.01439714967574,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_entity_adjusted_sum_10m.png,0.0,0.01,False,diff1,True
transfers_volume_miners_net,10m,transactions,144,0.007384786943015143,0.7249039242823268,5.3919573839768214e-05,-1.4357820555917375,25.365056968124744,-22.411309032900213,2080.4953374174906,2.1273875829023494e-08,0.0,False,False,44783,./data/image_multi_freq/transfers_volume_miners_net_10m.png,0.0,0.1,True,none,True
transfers_volume_mean,10m,transactions,144,0.01948764785606097,0.24857446631620528,3.9249303643226404e-05,0.37446846096513253,1.6310080190870095,2.562620739369757,85.48414994922622,2.0898613616366418e-154,0.0,False,False,44783,./data/image_multi_freq/transfers_volume_mean_10m.png,0.0,0.1,True,none,True
transfers_volume_profit_relative,1h,transactions,24,0.020339933434019984,0.2750362413218053,1.043744945472515e-06,-0.003190699364090015,0.2226318882859524,-0.10408849901658153,3.4110952571211692,2.0508660840407397e-98,2.832831489442176e-133,False,False,7450,./data/image_multi_freq/transfers_volume_profit_relative_1h.png,8.61338852352622e-17,0.03036537828551485,False,diff1,True
transfers_volume_entity_adjusted_from_lth_sum,10m,transactions,144,0.0020150804254158968,0.5903022294085556,0.0009286481394377734,2.9313524985095096,389.49090575298817,-3.858332399754657,379.37843375016405,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_entity_adjusted_from_lth_sum_10m.png,0.0,0.01,False,diff1,True
runes_count_share,1h,transactions,24,0.016338127004790873,0.2046654374447365,-2.94291804599976e-06,-0.005172779547179117,0.18617453507768947,-0.34246676954362637,5.00527801862523,7.567662887708769e-123,6.008882243696487e-210,False,False,7462,./data/image_multi_freq/runes_count_share_1h.png,2.071880716320922e-05,0.01,False,diff1,True
transfers_volume_sth_to_exchanges_loss_sum,10m,transactions,144,0.0021452063443299974,0.41536676285493335,-0.000563065695011883,0.5224910225297308,256.4676653554215,-0.4093656126297621,100.10328074860465,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_sth_to_exchanges_loss_sum_10m.png,0.0,0.01,False,diff1,True
transfers_volume_to_exchanges_mean,10m,transactions,144,0.0011036831388073734,0.15083183090967217,1.4867005561114285e-06,-0.0006186098040325736,0.6975548456043792,-0.5936457540631194,64.05607916424258,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_to_exchanges_mean_10m.png,0.0,0.01,False,diff1,True
transfers_whales_to_exchanges_count,10m,transactions,144,0.001754760667093578,0.2497831725308687,0.00039876188417777453,2.8956437289301844,62.46774015491731,0.3445402354978654,4.895593365603108,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_whales_to_exchanges_count_10m.png,1.2571310873250283e-26,0.01,False,diff1,True
transfers_volume_whales_to_exchanges_sum,10m,transactions,144,0.002263890189367792,0.5428151599272459,0.000804594744292536,0.8996314916707692,253.53615932654068,1.289309613866094,116.49533231212054,0.0,0.0,False,False,44782,./data/image_multi_freq/transfers_volume_whales_to_exchanges_sum_10m.png,0.0,0.01,False,diff1,True
supply_balance_100_1k,10m,addresses,144,0.0029127496668765185,0.31192269547875207,0.0005979694634834326,13.759937623647113,658.4809238088945,1.0443188516772661,67.04898381195287,7.085128748764454e-45,0.0,False,False,44782,./data/image_multi_freq/supply_balance_100_1k_10m.png,0.6991629811382846,0.01,False,diff1,True
supply_balance_1k_10k,10m,addresses,144,0.0046636584144594696,0.5477159489834436,-0.004003060077777908,-0.011462868670079396,852.9717797834461,2.3747962615546876,130.2482900234332,5.06491099403993e-16,0.0,False,False,44782,./data/image_multi_freq/supply_balance_1k_10k_10m.png,0.7138767426839455,0.01,False,diff1,True
active_count,10m,addresses,144,0.0014992740638891961,0.2641267734468754,-0.006120098260287251,392.70827888878375,10021.354731345356,0.2831428186375444,3.106532223855022,0.0,0.0,False,False,44782,./data/image_multi_freq/active_count_10m.png,0.0,0.01,False,diff1,True
min_point_1_count,10m,addresses,144,0.0012463668249461852,0.2779898283929778,3.8287500310477984e-05,-1.4276087267893545,82.73848954787627,-0.2650721861864696,83.39740591210847,0.0,0.0,False,False,44781,./data/image_multi_freq/min_point_1_count_10m.png,0.6656454915622306,0.01,False,diff2,True
count,10m,addresses,144,0.0015809546408145645,0.265411106914707,-0.0007402186126630219,160.1682124127103,2939.66846675766,0.3557942274504843,3.387454941176715,0.0,0.0,False,False,44781,./data/image_multi_freq/count_10m.png,0.9871577548267254,0.01,False,diff2,True
profit_relative,1h,addresses,24,0.01919107730615036,0.1976936896856995,1.2527377455306586e-08,-1.591492757216029e-05,0.0035523871741684997,-0.038599100056749186,12.89905492618688,0.019343500121627215,0.0,False,False,7462,./data/image_multi_freq/profit_relative_1h.png,0.14340260475456473,0.01,False,diff1,True
sending_count,10m,addresses,144,0.0017627937391686468,0.2402458167786565,-0.00020770106425133504,99.5352119216497,5412.982666861963,0.11948724646521337,4.647545855341189,0.0,0.0,False,False,44782,./data/image_multi_freq/sending_count_10m.png,0.0,0.01,False,diff1,True
supply_balance_0001_001,10m,addresses,144,0.004102388359108129,0.12098765679788227,-1.1939747368017783e-05,-0.0836429501208097,2.0378448896149606,-2.717082854751611,31.552050844864176,2.663669833233625e-139,0.0,False,False,44782,./data/image_multi_freq/supply_balance_0001_001_10m.png,0.5823738579489827,0.01,False,diff1,True
min_1_count,10m,addresses,144,0.001035473835215465,0.1456662281694873,3.0024806079215382e-05,-0.35695414156956373,27.56126483036142,-1.2012407971383168,54.089797745965576,0.0,0.0,False,False,44781,./data/image_multi_freq/min_1_count_10m.png,0.9288106087914628,0.01,False,diff2,True
supply_balance_01_1,10m,addresses,144,0.001462612942484767,0.3535644048739004,-2.009653054401605e-05,-0.30082617258737393,20.528812275526803,-1.1342235663833946,56.18384117045667,0.0,0.0,False,False,44781,./data/image_multi_freq/supply_balance_01_1_10m.png,0.6598798023032743,0.01,False,diff2,True
supply_balance_001_01,10m,addresses,144,0.0013091223853495993,0.1521809677517803,6.797627376331606e-06,-0.22209907456135233,8.48513766979621,-0.33365303003158375,48.62631098658245,0.0,0.0,False,False,44781,./data/image_multi_freq/supply_balance_001_01_10m.png,0.9437647376593525,0.01,False,diff2,True
supply_balance_10k_100k,10m,addresses,144,0.008299445878674217,0.7813468947585932,-1.921692543948221e-05,2.0481357739624815,549.2831015025066,-2.540550971155469,226.69080706543915,7.838881607497503e-20,0.0,False,False,44782,./data/image_multi_freq/supply_balance_10k_100k_10m.png,0.25731962247857343,0.01,False,diff1,True
receiving_count,10m,addresses,144,0.0015305950993234532,0.2692508287112066,0.0006155114671837846,326.85600667473545,6144.1705834031,0.35654013833298115,3.141625165745192,0.0,0.0,False,False,44782,./data/image_multi_freq/receiving_count_10m.png,0.0,0.01,False,diff1,True
new_non_zero_count,10m,addresses,144,0.0015869693187999128,0.2653970582077523,-0.0006508203829704127,160.06646742502002,2939.530807111903,0.35582177922641234,3.3884623456089624,0.0,0.0,False,False,44782,./data/image_multi_freq/new_non_zero_count_10m.png,0.0,0.011043054060005983,False,diff1,True
min_point_zero_1_count,10m,addresses,144,0.001305001512832149,0.15856949263594308,0.00014878253375105128,-9.237260447482775,338.56992794071334,-0.549868031960034,58.29564170174659,0.0,0.0,False,False,44781,./data/image_multi_freq/min_point_zero_1_count_10m.png,0.9266733166487751,0.01,False,diff2,True
supply_balance_10_100,10m,addresses,144,0.001346738654039844,0.19068605264315613,-0.00014970517415852325,0.7460324590532127,231.45269253272522,0.002148935377349261,48.69201099372496,1.7602493321344622e-97,0.0,False,False,44782,./data/image_multi_freq/supply_balance_10_100_10m.png,0.8840182951463242,0.01,False,diff1,True
supply_balance_more_100k,10m,addresses,144,0.02792623738656672,0.751013838962458,5.660725044410076e-05,-0.25011237724395247,137.72945695651507,-51.015902893287866,5325.926572550531,0.025635532589629997,0.0,False,False,44782,./data/image_multi_freq/supply_balance_more_100k_10m.png,0.7154725126505643,0.01,False,diff1,True
loss_count,1h,addresses,24,0.019266042194140083,0.1982028217161683,-0.640802299197031,901.8540687141996,186684.92322541052,0.04298139466217632,12.899843917481617,0.01995210930260918,0.0,False,False,7462,./data/image_multi_freq/loss_count_1h.png,0.14189160554221314,0.01,False,diff1,True
min_10k_count,10m,addresses,144,0.054792572746863714,0.4981340066121972,1.8547614614982437e-07,-0.000555545233642486,0.06945412373731642,-1.1934973223652066,245.2343462737123,1.7143090520441546e-201,0.0,False,False,44782,./data/image_multi_freq/min_10k_count_10m.png,0.28404012766237097,0.01,False,diff1,True
min_10_count,10m,addresses,144,0.0016383634729523183,0.27078525415517274,-2.4722872570723922e-05,0.053928332319833946,13.920488049620598,1.716619175513568,114.0434518782866,1.5931499820427695e-136,0.0,False,False,44782,./data/image_multi_freq/min_10_count_10m.png,0.8628338102595291,0.01,False,diff1,True
min_100_count,10m,addresses,144,0.0022253260927702504,0.36727352048768436,-5.835303318657976e-06,0.031561008212773405,3.2264252721481808,1.63349029334366,184.15295392655273,0.0,0.0,False,False,44781,./data/image_multi_freq/min_100_count_10m.png,0.8129682440695619,0.01,False,diff2,True
profit_count,1h,addresses,24,0.019462488151917475,0.19813453819601293,0.6818986336494242,-792.8825820519155,186887.84804124522,-0.04319532558484835,12.785828911154965,0.01787669237818303,0.0,False,False,7462,./data/image_multi_freq/profit_count_1h.png,0.17003076817407775,0.01,False,diff1,True
supply_balance_1_10,10m,addresses,144,0.001170642152132869,0.15065619641258152,-1.3492646629469529e-05,-0.7120535748122255,63.743130302120825,-0.11715986524254232,18.08241841710049,0.0,0.0,False,False,44781,./data/image_multi_freq/supply_balance_1_10_10m.png,0.9556886440357014,0.01,False,diff2,True
supply_balance_less_0001,10m,addresses,144,0.0028346911249832896,0.18648191228436775,-1.917215433573255e-06,-0.026592673458973277,0.42309944852039805,-4.529440935266761,69.98035469242475,0.0,0.0,False,False,44782,./data/image_multi_freq/supply_balance_less_0001_10m.png,0.01963043516436317,0.01,False,diff1,True
receiving_from_exchanges_count,10m,addresses,144,0.002776929960827612,0.25367136567042714,-0.00041700192661942644,22.368927474791423,356.3727570256701,0.3932220390208636,5.052773428810829,0.0,0.0,False,False,44782,./data/image_multi_freq/receiving_from_exchanges_count_10m.png,0.0,0.01,False,diff1,True
non_zero_count,10m,addresses,144,0.0033950864687909113,0.118066857909339,-0.004579595652499527,-85.3614864660289,1680.2226249811793,-3.4373440481743227,37.38665210530193,1.1840536401273212e-272,0.0,False,False,44782,./data/image_multi_freq/non_zero_count_10m.png,0.4063806150052953,0.01,False,diff1,True
realized_volatility_3_months,10m,market,144,0.0026409100041423174,0.35048649074564425,-3.132058786330026e-09,-3.794503759560819e-06,0.0009313758935592984,-0.8229052426818727,110.98394396721798,2.0762198189751068e-136,0.0,False,False,44781,./data/image_multi_freq/realized_volatility_3_months_10m.png,0.49187258939872064,0.01,False,diff2,True
spot_vd_sum,10m,market,144,0.004290072500724028,0.19549959205403972,-0.0003537041051499734,-1.35012649055971,148.43508621811938,0.4896357014087812,43.434097103571915,0.0,0.0,False,False,44783,./data/image_multi_freq/spot_vd_sum_10m.png,0.0,0.09445444157196002,True,none,True
spot_buying_volume_sum,10m,market,144,0.0020782789232796834,0.26482091309278044,4.355323867313742e-07,0.6362909844810702,319.0039038639968,0.17482659314403792,47.72964029169066,0.0,0.0,False,False,44782,./data/image_multi_freq/spot_buying_volume_sum_10m.png,0.0,0.01,False,diff1,True
marketcap_usd,10m,market,144,0.00350957050443195,0.15717131075589463,-795.8523672442097,18869392.44241012,3589986590.129518,-0.4173155069756796,28.07804894248573,5.892387134593537e-06,0.0,False,False,44782,./data/image_multi_freq/marketcap_usd_10m.png,0.7082859528962427,0.01,False,diff1,True
price_realized_usd,10m,market,144,0.004767894728390173,0.6916075298713764,2.388721497043295e-06,-0.022106169086241363,2.679424479946324,-0.9661157828660112,710.100907628247,0.0,0.0,False,False,44781,./data/image_multi_freq/price_realized_usd_10m.png,0.9852570835901757,0.01,False,diff2,True
mvrv_more_155,1h,market,24,0.02222348692864236,0.1683970094456865,3.369282298380301e-08,-0.00015302233525501635,0.017417800109292468,-0.00717412486322478,13.960842957393059,0.2881038940615254,0.0,True,False,7462,./data/image_multi_freq/mvrv_more_155_1h.png,0.6870783853787088,0.01,False,diff1,True
realized_volatility_6_months,10m,market,144,0.10402067239282944,0.0957263121730925,1.8429516865272562e-08,-5.742306336815431e-05,0.002786092493353528,-0.6636271102103299,69.26933863580281,0.0,0.0,False,False,44782,./data/image_multi_freq/realized_volatility_6_months_10m.png,0.5245290521596198,0.01,False,diff1,True
price_drawdown_relative,10m,market,144,0.004835302479051652,0.18900556576537245,6.48374624983034e-09,-2.6327733892301752e-06,0.001797096555113858,-0.2610178194881052,23.346273579708996,3.5343437344920163e-05,0.0,False,False,44782,./data/image_multi_freq/price_drawdown_relative_10m.png,0.13914228408789453,0.01,False,diff1,True
spot_selling_volume_sum,10m,market,144,0.0014445910214728691,0.20830583227267205,0.000305545930618249,1.6135360184926175,323.2640912754533,0.4142201997222694,51.40566144994724,0.0,0.0,False,False,44782,./data/image_multi_freq/spot_selling_volume_sum_10m.png,0.0,0.01,False,diff1,True
spot_volume_daily_sum,10m,market,144,0.02709909622627379,0.1142152118693843,0.001583897825617331,4.608864702464043,1141.2532898026222,-0.17537975396343447,63.46464912880886,0.0,0.0,False,False,44782,./data/image_multi_freq/spot_volume_daily_sum_10m.png,1.574905660389183e-17,0.01,False,diff1,True
realized_volatility_1_month,10m,market,144,0.16655100949687068,0.09275209729150555,-1.6184023219414966e-07,-0.00026085140307206394,0.015194673878989646,0.5962429242833678,45.2577481833037,0.0,0.0,False,False,44782,./data/image_multi_freq/realized_volatility_1_month_10m.png,0.5172687354340839,0.01,False,diff1,True
price_realized_median_usd,1h,market,24,0.003257467897245033,0.3432147848200752,1.0117863363427176e-05,0.028411867238755918,13.389019051574857,-0.05073566013357548,288.5897286132655,0.0,0.0,False,False,7461,./data/image_multi_freq/price_realized_median_usd_1h.png,0.9235129889183574,0.01,False,diff2,True
realized_volatility_2_weeks,10m,market,144,0.16684665197652815,0.08753680126439702,-5.061549744515985e-07,-0.000438028042618318,0.02968376202725391,-0.41281098727274973,34.557791080581964,0.0,0.0,False,False,44782,./data/image_multi_freq/realized_volatility_2_weeks_10m.png,0.1308785082424765,0.01,False,diff1,True
price_usd_close,10m,market,144,0.004845720185306001,0.1854071933362313,-1.8907478202580728e-05,0.003229209864049643,177.70302100401912,-0.04081214132425445,20.672342888193807,2.6669901684515856e-11,0.0,False,False,44782,./data/image_multi_freq/price_usd_close_10m.png,0.7072032264046793,0.01,False,diff1,True
marketcap_realized_usd,10m,market,144,0.004513254740996146,0.6937873790006853,99.06957203244104,-177839.77218675782,52633745.92054156,0.47852564750619014,676.175440784114,0.0,0.0,False,False,44781,./data/image_multi_freq/marketcap_realized_usd_10m.png,0.9864410218984004,0.01,False,diff2,True
realized_volatility_1_week,10m,market,144,0.18221651285109083,0.09479321676785377,-8.609126282460263e-07,0.002263053702074162,0.054223182464207854,0.01850572119043126,23.165568888788492,0.0,0.0,False,False,44782,./data/image_multi_freq/realized_volatility_1_week_10m.png,0.0015038351247613436,0.01,False,diff1,True
mvrv_less_155,1h,market,24,0.020235727251619193,0.16680481397882269,2.1045242446150308e-08,-5.441639656092415e-05,0.005304995215075931,-0.02937063577984263,12.017551276553592,0.16747566001625988,0.0,True,False,7462,./data/image_multi_freq/mvrv_less_155_1h.png,0.3831333609268152,0.01,False,diff1,True
realized_volatility_1_year,10m,market,144,0.004862163963703077,0.24256454295586072,-3.8584480301991173e-10,9.411452992732232e-07,0.00020364578231244187,-1.8139411056336074,90.41320932895071,8.65363615216124e-51,0.0,False,False,44781,./data/image_multi_freq/realized_volatility_1_year_10m.png,0.00040191471980870566,0.01,False,diff2,True
mvrv,10m,market,144,0.0025871105269782316,0.13713112244404482,-2.1968261480746012e-09,9.888947476512523e-06,0.0046528539999829786,-0.26288584781380114,33.471147709293206,0.012246699907220488,0.0,False,False,44782,./data/image_multi_freq/mvrv_10m.png,0.27741805016119286,0.01,False,diff1,True
spot_volume_sum_intraday,10m,market,144,0.0018859459061711112,0.20019518847119722,0.0007368585367626275,4.374549392826343,616.0151330672435,1.086408424621565,62.5507068017145,0.0,0.0,False,False,44782,./data/image_multi_freq/spot_volume_sum_intraday_10m.png,0.0,0.01,False,diff1,True
mvrv_z_score,10m,market,144,0.0018378712926507535,0.13369190295744213,-5.064872459849651e-10,2.066033145740273e-06,0.00925182733135623,-0.68525995377683,32.44863475333235,0.02619121044456329,0.0,False,False,44782,./data/image_multi_freq/mvrv_z_score_10m.png,0.3741479181998386,0.01,False,diff1,True
mvrv_median,1h,market,24,0.021392488084687425,0.16816996749403626,4.457119363334748e-08,-9.014955533021494e-05,0.012268700963686815,0.009112621441069276,12.51705072465305,0.2234565445292119,0.0,True,False,7462,./data/image_multi_freq/mvrv_median_1h.png,0.4558009711960979,0.01,False,diff1,True
